latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
37.80205,59.05766,314.28,0.64,0.72,2025-06-22,2303,N,nominal,2.0NRT,289.32,2.58,N
37.81464,58.9491,302.12,0.64,0.72,2025-06-22,2303,N,nominal,2.0NRT,289.21,2.3,N
37.81241,58.9561,309.96,0.64,0.72,2025-06-22,2303,N,nominal,2.0NRT,289.28,2.08,N
37.80774,59.05438,328.14,0.64,0.72,2025-06-22,2303,N,nominal,2.0NRT,289.77,7.65,N
37.80552,59.06151,323.69,0.64,0.72,2025-06-22,2303,N,nominal,2.0NRT,290.12,6.41,N
37.81762,58.95247,311.2,0.64,0.72,2025-06-22,2303,N,nominal,2.0NRT,289.46,1.4,N
37.81542,58.95951,304.56,0.64,0.72,2025-06-22,2303,N,nominal,2.0NRT,289.48,1.4,N
39.04302,54.24846,342.73,0.34,0.56,2025-06-22,2303,N,nominal,2.0NRT,291.59,3.1,N
39.042,54.25232,329.01,0.34,0.56,2025-06-22,2303,N,nominal,2.0NRT,290.11,3.1,N
39.03803,54.24629,312.88,0.34,0.56,2025-06-22,2303,N,nominal,2.0NRT,289.03,0.85,N
39.03701,54.25017,306.18,0.34,0.56,2025-06-22,2303,N,nominal,2.0NRT,289.04,0.85,N
38.85143,54.23118,320.83,0.35,0.56,2025-06-22,2303,N,nominal,2.0NRT,289.07,1.54,N
36.47864,59.74509,302.85,0.76,0.77,2025-06-22,2303,N,nominal,2.0NRT,290,2.23,N
36.48151,54.9008,303.61,0.43,0.62,2025-06-22,2303,N,nominal,2.0NRT,288.92,0.92,N
29.13513,55.3786,303.01,0.71,0.75,2025-06-22,2305,N,nominal,2.0NRT,291.59,2.99,N
31.43223,56.48894,302.95,0.71,0.75,2025-06-22,2305,N,nominal,2.0NRT,289.98,0.61,N
31.62258,54.7231,311.77,0.56,0.69,2025-06-22,2305,N,nominal,2.0NRT,296.22,3.16,N
31.62032,54.72191,305.36,0.56,0.69,2025-06-22,2305,N,nominal,2.0NRT,294.77,2.3,N
25.90523,54.53381,311.22,0.76,0.77,2025-06-22,2307,N,nominal,2.0NRT,295.16,5.45,N
25.90126,54.53389,308.38,0.76,0.77,2025-06-22,2307,N,nominal,2.0NRT,295.56,6.89,N
5.83567,100.75706,331.23,0.48,0.4,2025-06-23,0654,N,nominal,2.0NRT,297.24,2.17,D
7.2647,100.19682,333.79,0.46,0.39,2025-06-23,0654,N,nominal,2.0NRT,294.09,4.43,D
13.99242,100.25278,330.9,0.56,0.43,2025-06-23,0657,N,nominal,2.0NRT,290.58,3.48,D
15.16022,100.05882,335.93,0.56,0.43,2025-06-23,0657,N,nominal,2.0NRT,284.9,4.43,D
38.74413,87.17503,367,0.4,0.37,2025-06-23,0703,N,high,2.0NRT,319.7,16.52,D
18.32253,55.10783,343.03,0.69,0.74,2025-06-23,0839,N,nominal,2.0NRT,302.35,5.8,D
18.32101,55.10128,349.53,0.69,0.74,2025-06-23,0839,N,nominal,2.0NRT,301.43,5.8,D
18.32266,55.10541,351.52,0.69,0.74,2025-06-23,0839,N,nominal,2.0NRT,302.96,8.64,D
18.32109,55.09887,335.31,0.69,0.74,2025-06-23,0839,N,nominal,2.0NRT,301.3,4.36,D
18.68665,55.50616,335.16,0.64,0.72,2025-06-23,0839,N,nominal,2.0NRT,301.88,1.25,D
21.30461,57.79677,346.64,0.41,0.6,2025-06-23,0839,N,nominal,2.0NRT,313.05,1.45,D
21.31081,57.74572,343.14,0.41,0.61,2025-06-23,0839,N,low,2.0NRT,313.6,2.47,D
21.9352,57.07449,367,0.44,0.62,2025-06-23,0839,N,high,2.0NRT,314.34,2.75,D
21.93572,57.07465,367,0.44,0.62,2025-06-23,0839,N,high,2.0NRT,314.2,3.67,D
22.4057,56.98857,344.45,0.43,0.62,2025-06-23,0839,N,nominal,2.0NRT,313.33,1.66,D
22.33471,56.46592,346.16,0.47,0.64,2025-06-23,0839,N,nominal,2.0NRT,312.1,1.44,D
22.34594,56.43406,343.66,0.47,0.64,2025-06-23,0839,N,nominal,2.0NRT,312.83,1.27,D
22.34378,56.43373,342.61,0.47,0.64,2025-06-23,0839,N,nominal,2.0NRT,312.54,1.44,D
22.44278,56.70071,367,0.45,0.63,2025-06-23,0839,N,high,2.0NRT,316.9,5.03,D
22.67118,56.25182,341.56,0.47,0.64,2025-06-23,0839,N,low,2.0NRT,313.64,1.07,D
22.77961,55.81445,348.72,0.5,0.66,2025-06-23,0839,N,nominal,2.0NRT,313.03,4.4,D
22.87719,55.92362,342.93,0.49,0.65,2025-06-23,0839,N,nominal,2.0NRT,312.61,1.33,D
23.1885,55.45904,340.82,0.52,0.67,2025-06-23,0839,N,low,2.0NRT,311.07,1.09,D
23.19454,55.45736,346.1,0.52,0.67,2025-06-23,0839,N,nominal,2.0NRT,311.84,2.35,D
23.19356,55.45395,347.82,0.52,0.67,2025-06-23,0839,N,nominal,2.0NRT,311.59,3.66,D
23.27265,54.26181,343.69,0.61,0.71,2025-06-23,0839,N,nominal,2.0NRT,309.67,10.57,D
23.28058,54.266,353.06,0.61,0.71,2025-06-23,0839,N,nominal,2.0NRT,310.16,21.84,D
23.27909,54.26003,356.72,0.61,0.71,2025-06-23,0839,N,low,2.0NRT,309.92,10.57,D
24.50578,56.60813,342.06,0.41,0.61,2025-06-23,0839,N,nominal,2.0NRT,310.93,14.16,D
27.52832,68.00333,340.59,0.39,0.36,2025-06-23,0841,N,nominal,2.0NRT,293.93,2.62,D
27.6609,68.2471,340.4,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,295.11,2.91,D
27.6773,68.28976,340.89,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,296.23,3.18,D
27.75562,68.10654,340.37,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,301.71,5.46,D
27.93443,68.61034,346.6,0.41,0.37,2025-06-23,0841,N,nominal,2.0NRT,294.31,5.2,D
27.89923,68.23443,342.36,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,299.67,5.06,D
28.01011,68.76047,330.81,0.41,0.37,2025-06-23,0841,N,nominal,2.0NRT,289.47,1.85,D
28.0524,68.83929,339.59,0.41,0.37,2025-06-23,0841,N,nominal,2.0NRT,295.92,4.23,D
27.98823,68.24856,338.24,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,296.96,3.36,D
28.15985,68.86053,333.16,0.42,0.37,2025-06-23,0841,N,nominal,2.0NRT,293.58,2.1,D
28.21585,68.72982,338.76,0.41,0.37,2025-06-23,0841,N,nominal,2.0NRT,294.18,2.15,D
28.19686,67.58194,367,0.39,0.36,2025-06-23,0841,N,high,2.0NRT,297.12,45.16,D
28.35409,68.70288,335.93,0.41,0.37,2025-06-23,0841,N,nominal,2.0NRT,299.04,4.46,D
28.29778,68.14458,336.63,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,289.01,3.95,D
28.33861,67.8181,342.95,0.39,0.36,2025-06-23,0841,N,nominal,2.0NRT,304.99,4.56,D
28.36635,67.91625,338.13,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,301.92,2.71,D
28.36149,67.80981,345.28,0.39,0.36,2025-06-23,0841,N,nominal,2.0NRT,306.54,6.31,D
28.45617,68.08018,339.99,0.4,0.37,2025-06-23,0841,N,nominal,2.0NRT,303.21,4.8,D
29.58099,76.92009,340.25,0.38,0.59,2025-06-23,0841,N,nominal,2.0NRT,292.94,2.85,D
29.50243,71.66101,349.23,0.57,0.43,2025-06-23,0841,N,nominal,2.0NRT,276.94,12.69,D
29.6395,72.23722,330.25,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,297.76,1.67,D
26.85069,55.85279,347.94,0.41,0.6,2025-06-23,0841,N,nominal,2.0NRT,310.22,12.05,D
29.69193,72.41302,332.68,0.42,0.45,2025-06-23,0841,N,nominal,2.0NRT,296.58,2.75,D
29.67487,72.21511,335.52,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,297.21,1.01,D
29.70114,72.30227,330.99,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,296.85,2.09,D
29.67644,71.92794,337.16,0.39,0.44,2025-06-23,0841,N,nominal,2.0NRT,293.47,1.42,D
29.71336,72.18403,343.14,0.4,0.45,2025-06-23,0841,N,nominal,2.0NRT,298.05,4.8,D
29.71536,72.18409,340.33,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,297.58,6.17,D
29.75478,72.40059,330.6,0.42,0.45,2025-06-23,0841,N,nominal,2.0NRT,296.4,1.92,D
29.73018,72.12641,341.31,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,293.51,4.24,D
29.74856,72.02646,332.07,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,295.02,2.35,D
29.74811,72.02232,333.62,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,295.95,2.35,D
29.75265,72.02588,337.82,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,295.36,4.67,D
29.7522,72.02174,343.27,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,295.84,4.67,D
29.82227,72.63832,331.13,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,297.33,2.4,D
29.84236,72.50439,339.42,0.42,0.45,2025-06-23,0841,N,nominal,2.0NRT,297.64,2.07,D
29.79129,72.03731,353.88,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,296.02,7.49,D
29.79083,72.03316,330.1,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,294.78,7.49,D
29.80683,72.06474,336.8,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,292.25,2.73,D
29.8142,72.09343,333.28,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,297.96,2.3,D
29.80767,72.03502,333.73,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,297.78,1.76,D
29.80572,72.06538,334.2,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,291.88,1.33,D
29.81702,72.09354,338.37,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,298.05,3.25,D
29.81084,72.03505,343.38,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,298.66,3.41,D
29.85868,72.29047,336.19,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,297.52,2.84,D
29.91887,72.41891,338.38,0.42,0.45,2025-06-23,0841,N,nominal,2.0NRT,298.16,2.2,D
29.94765,72.65012,332.83,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,296.95,1.52,D
29.89515,72.15966,331.43,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,297.9,2.97,D
29.95282,72.61736,350.09,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,297.9,8.03,D
29.94234,72.51883,356.67,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,297.53,14.35,D
27.16895,56.05255,367,0.39,0.59,2025-06-23,0841,N,high,2.0NRT,314.24,16.2,D
29.94798,72.53162,340.72,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,297.93,3.88,D
27.16985,56.05639,349.79,0.39,0.59,2025-06-23,0841,N,nominal,2.0NRT,313.17,16.2,D
27.16805,56.04864,353.67,0.39,0.59,2025-06-23,0841,N,nominal,2.0NRT,311.82,20.44,D
29.90423,72.08985,337.98,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,298.74,2.46,D
29.92781,72.18964,331.29,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,294.68,2.55,D
18.31739,55.10643,336.61,0.49,0.65,2025-06-23,1019,N,nominal,2.0NRT,306.18,1.91,D
18.31693,55.10169,336.93,0.49,0.65,2025-06-23,1019,N,nominal,2.0NRT,305.61,1.91,D
18.32346,55.10584,357.15,0.49,0.65,2025-06-23,1019,N,nominal,2.0NRT,308.26,7.85,D
29.92916,72.18685,331.67,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,296.04,2.4,D
27.16952,56.05418,367,0.39,0.59,2025-06-23,0841,N,high,2.0NRT,314.21,17.03,D
27.1686,56.05036,367,0.39,0.59,2025-06-23,0841,N,high,2.0NRT,312.91,9.66,D
29.93667,72.13837,355.03,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,300.4,16.08,D
29.93622,72.13412,332.54,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,298.24,16.08,D
21.30366,57.79897,339.3,0.78,0.78,2025-06-23,1019,N,nominal,2.0NRT,304.6,11.54,D
27.17675,56.0604,340.59,0.39,0.59,2025-06-23,0841,N,low,2.0NRT,312.7,1.48,D
30.02929,72.61856,333.15,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,296.77,2.97,D
30.05536,72.78679,332.84,0.44,0.46,2025-06-23,0841,N,nominal,2.0NRT,295.05,5.29,D
30.05488,72.78216,340.59,0.44,0.46,2025-06-23,0841,N,nominal,2.0NRT,294.79,5.29,D
30.0544,72.77753,330.11,0.44,0.46,2025-06-23,0841,N,nominal,2.0NRT,294.68,7.23,D
30.05965,72.78621,330.55,0.44,0.46,2025-06-23,0841,N,nominal,2.0NRT,293.96,5.29,D
30.05917,72.78157,345.63,0.44,0.46,2025-06-23,0841,N,nominal,2.0NRT,294.35,5.29,D
30.0587,72.77695,345.31,0.44,0.46,2025-06-23,0841,N,nominal,2.0NRT,293.86,7.23,D
21.93544,57.07505,343.1,0.71,0.75,2025-06-23,1019,N,nominal,2.0NRT,308.31,12.44,D
30.09986,73.13673,335.06,0.46,0.47,2025-06-23,0841,N,nominal,2.0NRT,296.49,4.75,D
22.34662,56.43409,339.99,0.65,0.73,2025-06-23,1019,N,nominal,2.0NRT,308.89,9.18,D
22.34794,56.43243,337.55,0.65,0.73,2025-06-23,1019,N,low,2.0NRT,308.12,1.15,D
30.0425,72.58016,342.26,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,294.15,4.98,D
30.1372,73.10916,331.98,0.46,0.47,2025-06-23,0841,N,nominal,2.0NRT,296.3,3.79,D
22.44269,56.70167,340.98,0.68,0.74,2025-06-23,1019,N,nominal,2.0NRT,310.02,2.33,D
30.08506,72.33252,334.77,0.42,0.45,2025-06-23,0841,N,nominal,2.0NRT,297.8,2.56,D
22.78174,55.81526,345.94,0.6,0.71,2025-06-23,1021,N,nominal,2.0NRT,309.96,3.63,D
23.27762,54.26489,349.15,0.49,0.65,2025-06-23,1021,N,nominal,2.0NRT,315.36,20.57,D
30.1456,72.4224,339.26,0.42,0.45,2025-06-23,0841,N,nominal,2.0NRT,293.85,3.64,D
23.27801,54.26975,356.65,0.49,0.65,2025-06-23,1021,N,low,2.0NRT,312.25,20.57,D
30.22023,72.73931,343.25,0.44,0.46,2025-06-23,0841,N,nominal,2.0NRT,286.15,4.03,D
30.33023,73.54346,341.76,0.49,0.49,2025-06-23,0841,N,nominal,2.0NRT,295.42,3.95,D
30.33175,73.51184,331.28,0.49,0.49,2025-06-23,0841,N,nominal,2.0NRT,295.49,2.67,D
30.23996,72.50993,343.88,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,289.34,5.95,D
30.23949,72.50544,346.12,0.43,0.46,2025-06-23,0841,N,nominal,2.0NRT,290.22,7.51,D
30.36423,73.47131,337.48,0.49,0.48,2025-06-23,0841,N,nominal,2.0NRT,295.31,3.36,D
30.30088,72.19422,335.52,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,297,2.22,D
30.45881,73.72753,343.9,0.51,0.49,2025-06-23,0841,N,nominal,2.0NRT,295.06,5.55,D
30.45031,73.54186,334.41,0.49,0.49,2025-06-23,0841,N,nominal,2.0NRT,295.46,4.21,D
30.45614,73.32314,338.08,0.48,0.48,2025-06-23,0841,N,nominal,2.0NRT,295.38,3.25,D
30.47429,73.46029,339.15,0.49,0.48,2025-06-23,0841,N,nominal,2.0NRT,294.79,4.27,D
30.50223,73.60429,339.95,0.5,0.49,2025-06-23,0841,N,nominal,2.0NRT,293.91,6.47,D
30.50299,73.60745,337.74,0.5,0.49,2025-06-23,0841,N,nominal,2.0NRT,294.89,6.79,D
30.55067,73.77415,335.56,0.51,0.49,2025-06-23,0841,N,nominal,2.0NRT,294.98,2.3,D
30.5437,73.69897,334.21,0.51,0.49,2025-06-23,0841,N,nominal,2.0NRT,294.76,2.59,D
30.51903,73.43689,331.08,0.49,0.48,2025-06-23,0841,N,nominal,2.0NRT,295.85,3.1,D
30.55791,73.70263,336.55,0.51,0.49,2025-06-23,0841,N,nominal,2.0NRT,295.19,3.15,D
30.53598,73.47134,342.81,0.49,0.49,2025-06-23,0841,N,nominal,2.0NRT,295.13,3.01,D
30.61712,73.83743,330.55,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.25,3.13,D
30.58307,73.48647,336.88,0.49,0.49,2025-06-23,0841,N,nominal,2.0NRT,294.92,5.4,D
30.62173,73.83688,331.6,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,292.92,3.87,D
30.44472,72.07079,342.43,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,292.35,4.58,D
30.44684,72.07143,344.97,0.41,0.45,2025-06-23,0841,N,nominal,2.0NRT,293.18,4.6,D
30.62071,73.83475,334.65,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,291.66,3.01,D
30.66462,73.90716,331.4,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.76,2.66,D
30.66925,73.9066,332.38,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.66,2.89,D
30.53001,72.34329,336.27,0.42,0.45,2025-06-23,0841,N,nominal,2.0NRT,295.91,2.1,D
30.70271,73.96427,339.37,0.53,0.5,2025-06-23,0841,N,nominal,2.0NRT,295.13,5.09,D
30.70786,73.86853,337.16,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.84,3.27,D
30.72575,73.81101,335.05,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.7,2.61,D
30.74617,73.97601,330.33,0.53,0.5,2025-06-23,0841,N,nominal,2.0NRT,295.03,1.61,D
30.75549,73.97492,330.39,0.53,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.96,2.23,D
30.72472,73.81379,332.33,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,293.75,2.59,D
30.7586,74.09136,333.14,0.54,0.51,2025-06-23,0841,N,nominal,2.0NRT,294.06,4.42,D
30.75801,73.97745,342.51,0.53,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.88,5.73,D
30.7412,73.78972,333.6,0.51,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.57,2.87,D
30.76323,73.77604,339.14,0.51,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.93,5.16,D
30.69565,73.06191,330.87,0.47,0.47,2025-06-23,0841,N,nominal,2.0NRT,288.18,3.71,D
30.92762,75.39854,330.39,0.32,0.55,2025-06-23,0841,N,nominal,2.0NRT,293.06,1.49,D
30.93641,75.3804,343.5,0.32,0.55,2025-06-23,0841,N,nominal,2.0NRT,293.45,3.94,D
30.86325,74.35448,344.27,0.56,0.51,2025-06-23,0841,N,nominal,2.0NRT,295.06,8.92,D
30.85209,73.84045,334.43,0.52,0.5,2025-06-23,0841,N,nominal,2.0NRT,294.71,2.25,D
31.05139,75.24255,332.46,0.63,0.54,2025-06-23,0841,N,nominal,2.0NRT,293.45,7.02,D
31.04971,75.24232,332.51,0.63,0.54,2025-06-23,0841,N,nominal,2.0NRT,293.53,3.73,D
30.95722,73.62783,334.65,0.51,0.49,2025-06-23,0841,N,nominal,2.0NRT,295.18,4.08,D
31.1373,75.31701,341.16,0.32,0.55,2025-06-23,0841,N,nominal,2.0NRT,293.41,3.85,D
31.17879,75.32305,331.03,0.32,0.55,2025-06-23,0841,N,nominal,2.0NRT,293.49,1.52,D
39.03775,54.25738,338.4,0.65,0.73,2025-06-23,1026,N,nominal,2.0NRT,295.04,7.89,D
31.92174,73.08597,334.79,0.48,0.48,2025-06-23,0841,N,nominal,2.0NRT,294.15,5.75,D
39.03859,54.25736,342.42,0.65,0.73,2025-06-23,1026,N,nominal,2.0NRT,295.27,7.69,D
26.85286,55.85201,335.32,0.66,0.73,2025-06-23,1021,N,low,2.0NRT,306.27,4.06,D
27.16815,56.05803,367,0.68,0.74,2025-06-23,1021,N,high,2.0NRT,308.48,37.07,D
27.16854,56.06531,337.19,0.68,0.74,2025-06-23,1021,N,nominal,2.0NRT,306.54,29.77,D
33.51364,71.28441,342.58,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,302.11,5.18,D
33.51317,71.27982,336.89,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,302.99,4.5,D
33.5127,71.27525,342.86,0.4,0.44,2025-06-23,0841,N,nominal,2.0NRT,301.65,4.5,D
34.51849,71.08927,344.94,0.4,0.44,2025-06-23,0843,N,nominal,2.0NRT,306.54,6.86,D
34.52201,71.08273,344.14,0.4,0.44,2025-06-23,0843,N,nominal,2.0NRT,307.57,4.24,D
34.52606,71.08154,336.71,0.4,0.44,2025-06-23,0843,N,nominal,2.0NRT,305.52,4.24,D
35.63897,58.87431,345.34,0.55,0.42,2025-06-23,0843,N,nominal,2.0NRT,316.63,3.88,D
37.92985,70.20928,354.97,0.4,0.44,2025-06-23,0843,N,low,2.0NRT,327.27,21.61,D
37.92939,70.20468,345.01,0.4,0.44,2025-06-23,0843,N,low,2.0NRT,317.54,6.82,D
37.75737,67.26084,344.07,0.44,0.39,2025-06-23,0843,N,nominal,2.0NRT,314.29,5.63,D
37.76091,67.26015,346.64,0.44,0.39,2025-06-23,0843,N,nominal,2.0NRT,319.23,27.63,D
38.15644,69.84826,350.18,0.38,0.43,2025-06-23,0843,N,nominal,2.0NRT,313.96,7.71,D
38.16044,69.84747,353.21,0.38,0.43,2025-06-23,0843,N,nominal,2.0NRT,316.98,7.71,D
38.15997,69.84283,352.98,0.38,0.43,2025-06-23,0843,N,nominal,2.0NRT,320.77,10.18,D
38.16397,69.84196,347.41,0.38,0.43,2025-06-23,0843,N,nominal,2.0NRT,313.14,5.97,D
38.04824,67.26826,367,0.45,0.39,2025-06-23,0843,N,low,2.0NRT,325.05,63.81,D
38.05117,67.26237,367,0.45,0.39,2025-06-23,0843,N,high,2.0NRT,341.28,63.81,D
38.05179,67.26752,350.21,0.45,0.39,2025-06-23,0843,N,low,2.0NRT,346.32,63.81,D
37.94992,65.1093,348.52,0.39,0.36,2025-06-23,0843,N,low,2.0NRT,319.55,14.26,D
39.64566,76.00657,338.9,0.42,0.61,2025-06-23,0843,N,low,2.0NRT,313.42,3.23,D
36.85715,55.30295,336.87,0.52,0.5,2025-06-23,0843,N,nominal,2.0NRT,305.72,6.3,D
38.93325,65.30533,346.8,0.4,0.37,2025-06-23,0843,N,nominal,2.0NRT,321.53,6.08,D
39.91196,64.3717,344.79,0.39,0.36,2025-06-23,0843,N,nominal,2.0NRT,314.41,4.79,D
38.85424,54.23313,339.14,0.53,0.5,2025-06-23,0845,N,nominal,2.0NRT,306.47,2.03,D
39.04261,54.25419,346.05,0.52,0.5,2025-06-23,0845,N,nominal,2.0NRT,308.84,6.41,D
39.0412,54.24829,345.75,0.52,0.5,2025-06-23,0845,N,nominal,2.0NRT,309.35,5.91,D
26.82207,83.35792,315.12,0.44,0.62,2025-06-23,1925,N,nominal,2.0NRT,285.96,2.19,N
26.75894,83.1992,304.61,0.44,0.63,2025-06-23,1925,N,nominal,2.0NRT,286.45,1.35,N
23.68868,87.09863,304.39,0.47,0.48,2025-06-23,1925,N,nominal,2.0NRT,283.82,2.53,N
23.66445,87.15633,308.27,0.47,0.47,2025-06-23,1925,N,nominal,2.0NRT,288.27,2.29,N
23.66478,87.15822,305.82,0.47,0.47,2025-06-23,1925,N,nominal,2.0NRT,288.08,3.56,N
23.61261,87.14636,306.44,0.47,0.47,2025-06-23,1925,N,nominal,2.0NRT,288.72,2.08,N
23.56159,87.08299,310.5,0.47,0.48,2025-06-23,1925,N,nominal,2.0NRT,281.75,2.3,N
14.65017,101.04123,305.26,0.36,0.58,2025-06-23,1928,N,nominal,2.0NRT,285.18,1.62,N
14.67686,100.85305,312.2,0.35,0.57,2025-06-23,1928,N,nominal,2.0NRT,283.39,1.57,N
14.63249,101.07459,310.31,0.36,0.58,2025-06-23,1928,N,nominal,2.0NRT,284.75,1.71,N
39.86275,98.25275,329.53,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,292.34,2.77,N
39.84349,98.27265,300.59,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,287,0.67,N
39.8224,98.2764,299.89,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,288.22,0.65,N
39.81842,98.27999,299.16,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,287.82,0.68,N
39.82135,98.23909,303.02,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,286.94,0.86,N
39.81375,98.28802,305.13,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,290.85,1.2,N
39.81306,98.29247,316.41,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,292.5,1.46,N
39.81237,98.29691,308.93,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,292.48,1.46,N
39.81167,98.30136,303.35,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,291.76,0.88,N
39.80649,98.29076,299.76,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,288.92,1.37,N
39.79402,97.88683,299.61,0.39,0.36,2025-06-23,1921,N,nominal,2.0NRT,285.71,0.81,N
39.79334,97.8913,303.69,0.39,0.36,2025-06-23,1921,N,nominal,2.0NRT,287.37,1.24,N
39.79062,97.90914,301.81,0.39,0.36,2025-06-23,1921,N,nominal,2.0NRT,284.73,0.67,N
39.79072,97.88599,314.31,0.39,0.36,2025-06-23,1921,N,nominal,2.0NRT,284.75,2.19,N
39.79004,97.89046,308.31,0.39,0.36,2025-06-23,1921,N,nominal,2.0NRT,280.1,1.09,N
39.35529,100.1177,296.53,0.4,0.37,2025-06-23,1921,N,nominal,2.0NRT,279.15,1.29,N
39.35275,100.11218,297.23,0.4,0.37,2025-06-23,1921,N,nominal,2.0NRT,277.42,1.09,N
37.34555,97.41103,298.43,0.38,0.36,2025-06-23,1921,N,nominal,2.0NRT,280.97,0.57,N
35.99023,94.8287,305.94,0.42,0.37,2025-06-23,1921,N,nominal,2.0NRT,281.17,1.14,N
31.4317,56.49098,307.51,0.59,0.7,2025-06-23,2106,N,nominal,2.0NRT,292.8,0.89,N
31.43295,56.48837,303.73,0.59,0.7,2025-06-23,2106,N,nominal,2.0NRT,292.12,0.9,N
29.62931,70.97001,310.61,0.39,0.36,2025-06-23,2106,N,nominal,2.0NRT,298.37,0.6,N
30.08273,55.39801,301.67,0.67,0.74,2025-06-23,2106,N,nominal,2.0NRT,291.39,1.87,N
26.64241,79.4804,311.43,0.36,0.57,2025-06-23,2106,N,nominal,2.0NRT,287.53,1.12,N
28.40799,68.07858,309.91,0.4,0.37,2025-06-23,2106,N,nominal,2.0NRT,290.37,2.07,N
28.13577,67.84184,312.36,0.4,0.37,2025-06-23,2106,N,nominal,2.0NRT,293.96,3.67,N
27.17377,56.04833,335.95,0.58,0.69,2025-06-23,2108,N,nominal,2.0NRT,297.58,4.12,N
27.17343,56.05423,318.32,0.58,0.69,2025-06-23,2108,N,nominal,2.0NRT,297.34,4.12,N
27.17487,56.04896,313.68,0.58,0.69,2025-06-23,2108,N,nominal,2.0NRT,297.08,2.4,N
27.1745,56.05487,309.77,0.58,0.69,2025-06-23,2108,N,nominal,2.0NRT,297.05,2.86,N
27.16837,56.04834,367,0.58,0.69,2025-06-23,2108,N,high,2.0NRT,298.08,17.77,N
27.16799,56.0543,320.51,0.58,0.69,2025-06-23,2108,N,nominal,2.0NRT,297.03,8.02,N
